3979,Cross Keys Bank
3980,HOME FEDERAL
3981,North Dallas Bank & Trust Co.
3982,First National Bank in Taylorville
3983,Miners National Bank of Eveleth
3984,Oconee State Bank
3985,Litchfield Bancorp
3986,Southern Michigan Bank & Trust
3987,LincolnWay Community Bank
3988,Bendena State Bank
3989,FRENCHMAN VALLEY BANK
3990,PROGRESSIVE NATIONAL BANK OF RAYNE
3991,Ripley Federal savings Bank
3992,Commercial National Bank of Brady
3993,First Alliance Bank
3994,Citizens State Bank of Roseau
3995,WOODWAY BANK AND TRUST
3996,Alliance Bank Central Texas
3997,Pike National Bank
3998,Prairie Bank of Kansas
3999,First Citizens Bank
4000,First National Bank of Izard County
4001,New Foundation savings Bank
4002,Oregon Coast Bank
4003,CHANCERY NATIONAL BANK
4004,Rhinebeck Bank
4005,American River Bank
4006,Bruning State Bank
4007,Newtown savings Bank
4008,ENCINO SAVINGS BANK
4009,Virginia Bank and Trust Company
4010,PISGAH SAVINGS BANK
4011,Bank of Denton
4012,Hamler State Bank
4013,CROWN BANKTIONAL ASSOCIATION
4014,Security Federal Bank
4015,Centier Bank
4016,CENTRUST BANK
4017,SILVER FALLS BANK
4018,BANC HOME SAVINGS ASSOCIATION
4019,Silex Banking Company
4020,MEMORIAL BANKTIONAL ASSOCIATION
4021,ACNB Bank
4022,Gunnison savings and Loan Association
4023,Morris County National Bank of Naples
4024,CITIZENS HOME SAVINGS COMPANY
4025,HOME SAVINGS ASSOCIATION
4026,GRAND PRAIRIE
4027,BEACH FEDERAL SAVINGS
4028,First National Bank of Ely
4029,Transportation Alliance Bank d/b/a TAB Bank
4030,Hershey State Bank
4031,FIRST CALIFORNIA BANK
4032,First National Bank of Peterstown
4033,Bank and TrustS.S.B.
4034,State Bank of New Richland
4035,Bank of Holly Springs
4036,Evans Bank
4037,THE FIRST NATIONAL BANK OF WORTH
4038,First State Bank of Forrest
4039,LIBERTY SAVINGS BANK FSB
4040,TriSummit Bank
4041,LAKE NATIONAL BANK
4042,BANK OF NEW ENGLANDTIONAL ASSOC
4043,First National Bank North
4044,Hinsdale Bank & Trust Company
4045,American Bank of Missouri
4046,Wellesley Bank
4047,Basile State Bank
4048,American Momentum Bank
4049,BLACK HAWK
4050,Heritage Bank of Commerce
4051,MARITIME SAVINGS BANK
4052,Englewood Bank & Trust
4053,FIRST VENICE
4054,TEXAS BANK AND TRUST OF TEMPLE
4055,Tri-State Bank of Memphis
4056,Bank of Utica
4057,EH National Bank
4058,FIRST FSA OF NEWTON
4059,Citizens State Bank of Hayfield
4060,First Exchange Bank of Alabama
4061,Carolina Trust Bank
4062,FLAGLER BANK
4063,First Community Financial Bank
4064,MUTUAL OF MASON CITY
4065,PELICAN STATE BANK
4066,Kentucky Farmers Bank Corporation
4067,Union State Bank
4068,Triad Bank
4069,Centinel Bank of Taos
4070,ALLIANCE BANKTIONAL ASSOCIATION
4071,BANK OF WAUSAU
4072,Merchants Bank of Indiana
4073,Cendera Bank
4074,COMMUNITY CAPITAL BANK
4075,SILVER SAVINGS
4076,Hometown National Bank
4077,ILLINOIS SAVINGS BANK
4078,Oxford Bank & Trust
4079,Bank of Cadiz and Trust Company
4080,Bay-Vanguard Federal savings Bank
4081,FIRST OF JACKSONVILLE
4082,THE BENTON STATE BANK
4083,SEDGWICK COUNTY BANK
4084,NorthStar Bank
4085,ABC Bank
4086,Holbrook Co-operative Bank
4087,Flint Hills Bank
4088,CITIZENS NATIONAL BANK AND TRUST
4089,CITY BANK
4090,Pacific West Bank
4091,STATE BANK OF MILLS
4092,FIRST FSA OF NACOGDOCHES
4093,Golden Valley Bank
4094,UNITED SOUTHERN BANK OF CLARKSVILLE
4095,THE DESCHUTES BANK
4096,CENTURY FEDERAL SAVINGS BANK
4097,Savannah Bank
4098,Community Bank of the Bay
4099,SUN STATE SAVINGS & LOAN
4100,Progressive savings Bank
4101,Encore Bank
4102,GREAT FALLS
4103,First National Bank of Dennison
4104,Shore United Bank
4105,Bank of Edwardsville
4106,THEODORE ROOSEVELT NATIONAL BANK
4107,Great Plains National Bank
4108,Stephenson National Bank and Trust
4109,Northwestern Bank
4110,COMMONWEALTH BANK
4111,First National Bank of Tahoka
4112,State Bank of Ewen
4113,Bank of East Asia Ltd.
4114,Anchor Bank
4115,FAIRFIELD FIRST BANK & TRUST CO
4116,Hart County Bank and Trust Company
4117,FIRST STOCK YARDS BANK
4118,Dollar BankFederal savings Bank
4119,Elizabethton Federal savings Bank
4120,Wrentham Co-operative Bank
4121,First National Bank
4122,COMMUNITYSOUTH BANK AND TRUST
4123,OCEANMARK BANK
4124,Farmers National Bank
4125,Horry County State Bank
4126,Perryton National Bank
4127,TEXAS AMERICAN BANK/TEMPLE
4128,Pioneer State Bank
4129,AMERICAN STERLING BANK
4130,COMMUNITY STATE BANK
4131,Resource Bank
4132,Mound City Bank
4133,BARNES BANKING COMPANY
4134,Freedom Bank of Oklahoma
4135,HORIZON FINANCIAL
4136,DOLLAR SAVINGS BANK
4137,First State Bank of Purdy
4138,Lawrenceburg Federal Bank
4139,Hamlin Bank and Trust Company
4140,American Community Bank
4141,VALLEY FIRST
4142,Artisans' Bank
4143,SOUTH FLORIDA SAVINGS BANK
4144,Ben Franklin Bank of Illinois
4145,PALM BEACH FSA
4146,SUNBELT SAVINGS
4147,First Community Bank of Tennessee
4148,MID-JERSEY NATIONAL BANK
4149,HomeStar Bank and Financial Services
4150,COMMERCIAL STATE BANK
4151,FIRST VIETNAMESE AMERICAN BANK
4152,Bank of India
4153,VERNON BANK
4154,First National Bank of Eagle Lake
4155,Little BankIncorporated
4156,Bank of New Glarus
4157,Bank of Missouri
4158,Citizens Bank of LoganOhio
4159,GATEWAY FEDERAL SAVINGS BANK
4160,Cecil Bank
4161,Union State Bank of West lem
4162,Mayville savings Bank
4163,American Business Bank
4164,Lamont Bank of St. John
4165,Northern California National Bank
4166,South Louisiana BankHoumaLouisiana
4167,CENTRAL ARIZONA BANK
4168,Farmers and Merchants State Bank of NeolaIowa
4169,Fairfield National Bank
4170,Community savings
4171,TEXAS NATIONAL BANK-WESTHEIMER
4172,Northmark Bank
4173,THE NATIONAL REPUBLIC BANK OF CHICAGO
4174,Grandpoint Bank
4175,Sidney Federal savings and Loan Association
4176,FILLMORE COUNTY BANK
4177,Rocky Mountain Bank & Trust
4178,THE SECURITY STATE BANK
4179,Sovereign Bank
4180,Gary State Bank
4181,Glasford State Bank
4182,Citizens National Bank of Quitman
4183,Home Bank and Trust Company
4184,Castroville State Bank
4185,RESOURCE BANK
4186,Community 1st Bank
4187,First Montana Bank
4188,Northfield Bank
4189,Empire National Bank
4190,Clay County savings Bank
4191,Great Midwest BankS.S.B.
4192,Freedom Bank
4193,Nekoosa Port Edwards State Bank
4194,Pocahontas State Bank
4195,Lake Bank
4196,First Bank and Trust Company of Murphysboro
4197,INDIAN SPRINGS STATE BANK
4198,THE PRIVATE BANK & TRUSTTION
4199,Fort Madison Bank & Trust Co.
4200,Bank of Belle Glade
4201,Inland Northwest Bank
4202,Quality Bank
4203,MCINTOSH COMMERCIAL BANK
4204,MERIDIAN VING ASSOCIATION
4205,THE JEFFERSON GUARANTY BANK
4206,Enterprise Bank of South Carolina
4207,Morris Bank
4208,FIRST SOUTHERN
4209,GOLDEN CIRCLE
4210,Mason City National Bank
4211,WESTSOUND BANK
4212,CERTIFIED FSA
4213,Evolve Bank & Trust
4214,Lewisburg Banking Company
4215,FIRST NAT BK OF OAK LAWN
4216,FIRST STATE BANK OF ALTUS
4217,HERITAGE BANK OF FLORIDA
4218,Oritani Bank
4219,Farmers State Bank of Camp Point
4220,FIRST REPUBLICBANK-SAN ANTONIO
4221,TUCKER STATE BANK
4222,Terre Haute savings Bank
4223,Buckeye State Bank
4224,First National Bank of Milaca
4225,Golden Eagle Community Bank
4226,HALLMARK ASSOCIATION
4227,Bank of Prairie du c
4228,Haddon savings Bank
4229,EAST TEXAS NB OF MARSHALL
4230,AZTECAMERICA BANK
4231,First National Bank of Fairbury
4232,INLAND BANK & TRUST
4233,Provident State Bank
4234,CONVENANT BANK & TRUST
4235,Sutton Bank
4236,TRI-CITIES BANK & TRUST
4237,HAVEN TRUST BANK FLORIDA
4238,Citizens State Bank of Glenville
4239,St. Martin National Bank
4240,Defiance State Bank
4241,Katahdin Trust Company
4242,Bank of Mauston
4243,Continental National Bank
4244,First Bank Blue Earth
4245,FIRST OF SEMINOLE CO.
4246,GEORGIAN BANK
4247,Peoples State Bank of Commerce
4248,First National Bank of Clarksdale
4249,Chemung Canal Trust Company
4250,CITIZENS BANK OF NORTHERN CALIFORNIA
4251,CROWN NATIONAL BANK
4252,MCINTOSH STATE BANK
4253,1st Bank Yuma
4254,Bank of Macks Creek
4255,WESTERLEIGH SAVINGS
4256,PLANTATION FEDERAL BANK
4257,EMPIRE STATE BANK
4258,Oak Valley Community Bank
4259,Mutual Federal savings BankA
4260,Montrose savings Bank
4261,UNITED BANK ALASKA
4262,CARROLTON HOME
4263,THE SYLVIA STATE BANK
4264,STATEWIDE THRIFT AND LOAN CO.
4265,THE ELIZABETH STATE BANK
4266,Safra National Bank of New York
4267,NORTH TEXAS FSA
4268,Northrim Bank
4269,THE CITIZENS BANK OF WINDSOR
4270,TEXAS AMERICAN BANK/TYLER
4271,Sage Bank
4272,Jones National Bank and Trust Company of Seward
4273,COLORADO COUNTY
4274,Citizens First State Bank of Walnut
4275,Bank of Prescott
4276,Border State Bank
4277,Bank of Forest
4278,Hometown Bank
4279,Milford Building and Loan Association
4280,NBC BANK-KERRVILLETIONAL ASSOC
4281,Citizens Bank and Trust Company of Ardmore
4282,NATIONAL PERMANENT BANK FSB
4283,Optima Bank & Trust Company
4284,RIVERSIDE NATIONAL BANK OF HOUSTON
4285,Cheaha Bank
4286,EXECUTIVE CENTER BANK
4287,First Security Bank-Hendricks
4288,Banner Banks
4289,Security Bank of Crawford
4290,O'Bannon Banking Company
4291,St. Henry Bank
4292,Citizens Bank of Morgantown
4293,COMMERCIAL BANK
4294,BANK OF CLARK COUNTY
4295,Allegheny Valley Bank of Pittsburgh
4296,First American Bank and Trust Company
4297,BURNS STATE BANK
4298,First National Bank of Battle Lake
4299,Readlyn savings Bank
4300,Scotiabank de Puerto Rico
4301,Spring Hill State Bank
4302,Western BankArtesiaNew Mexico
4303,AUBURN SAVINGS BANK
4304,Tensas State Bank
4305,Capital Bank and Trust Company
4306,Liberty Trust & savings Bank
4307,HERITAGE BANC SAVINGS
4308,ARCANIUM FSA
4309,Eastern National Bank
4310,American Bank of the North
4311,Bank of Bearden
4312,Farmers & Traders Bank of Campton
4313,Iroquois Federal savings and Loan Association
4314,Bank Independent
4315,FLOWER MOUND BANK
4316,NEXITY BANK
4317,Legend Bank
4318,Habib American Bank
4319,Rockland savings Bank
4320,Virginia National Bank
4321,First State Bank Central Texas
4322,Grundy Bank
4323,COASTAL FSB
4324,First State Bank of Blakely
4325,Standard BankPaSB
4326,Liverpool Community Bank
4327,Bank of Tennessee
4328,Liberty Bank
4329,THE GUARDIAN FEDERAL
4330,Grand Bank
4331,GEORGE WASHINGTON SAVINGS BANK
4332,Bank of Newington
4333,CANYON NATIONAL BANK
4334,COMMUNITY NATIONAL BANK OF RASOTA COUNTY
4335,First National Bank in Amboy
4336,California United Bank
4337,First National Bank of Elkhart
4338,THE GERING NATIONAL BANK & TRUST
4339,THE MONTGOMERY NATIONAL BANK
4340,Bank of Canton
4341,Farmers Bank and Trust Company
4342,THE FIRST NATIONAL BANK OF SHERIDAN
4343,Happy State Bank
4344,SECURITY FSA
4345,First National Bank of Henning
4346,FIRST STATE BANK OF ROLLINGSTONE
4347,Metro City Bank
4348,Mizrahi Tefahot BankLtd.
4349,Mohave State Bank
4350,SAN JOAQUIN BANK
4351,TRINITY NATIONAL BANK OF DALLAS
4352,CTBC Bank Corp.
4353,Citizens National Bank of Bluffton
4354,THE BARBER COUNTY
4355,Pine Island Bank
4356,GOLD CANYON BANK
4357,MBANK AUSTINTIONAL ASSOCIATION
4358,WEST BELT NATIONAL BANK
4359,Mountain Pacific Bank
4360,Eagle Community Bank
4361,SILVERTON BANKTIONAL ASSOCIATION
4362,CITIZENS FSA
4363,First National Bank of Carmi
4364,OREGON MUTUAL SAVINGS BANK
4365,Bank of DeSoto
4366,Abbeville Building & Loan A State-Chartered savings Bank
4367,FIRST NATIONAL BANK OF GEORGIA
4368,First Sentry Bank
4369,Citizens State Bank of TylerIncorporated
4370,Girard National Bank
4371,First National Bank in Frankfort
4372,GrandSouth Bank
4373,FIRST OF ESTHERVILLE
4374,Community Development Bank
4375,FIRST UNITED BANK
4376,FIRST STATE BANK OF BOVINA
4377,First Partners Bank
4378,SOUTHLAND SAVINGS ASSOCIATION
4379,Centennial Bank
4380,Malaga Bank F.S.B.
4381,Nashville savings Bank
4382,LOUISIANA FEDERAL SAVINGS BANK
4383,Minnesota First Credit and savingsIncorporated
4384,AMERICAN BANK OF ARLINGTON
4385,BRAMBLE SAVINGS BANK
4386,VALLEY FEDERAL SAVINGS AND LOAN
4387,E*TRADE Bank
4388,Dixon Bank
4389,Equitable savings and Loan Company
4390,Meetinghouse Bank
4391,National Bank of Blacksburg
4392,Everence Trust Company
4393,Homeland Federal savings Bank
4394,Bank of Herrin
4395,PBI Bank
4396,Farmers State Bank of Brush
4397,THE FIRST NATIONAL BANK IN RIFLE
4398,THE BAZINE STATE BANK
4399,First National Bank and Trust Company of Miami
4400,MONUMENT NATIONAL BANK
4401,Rose Hill Bank
4402,North Star Bank
4403,Pikes Peak National Bank
4404,First Federal savings & Loan Association of Ravenswood
4405,Pulaski Bank
4406,State Bank of Odell
4407,First State Bank of Brownsboro
4408,MADISON BANK
4409,UNIVERSITY NATIONAL BANK OF COLLEGE STATIO
4410,FIRST CITY BANK
4411,UNIVERSITY BANKTIONAL ASSOCIATION
4412,1st National Bank
4413,Bank of Dade
4414,Banterra Bank
4415,Trust Company of Virginia
4416,First State Bank of St. Peter
4417,First National Bank and Trust Company of Broken Arrow
4418,Bank of York
4419,Chelten Hills savings Bank
4420,BANK OF HUNTER
4421,Seaside National Bank & Trust
4422,One South Bank
4423,PARK NATIONAL BANK
4424,THE COMMUNITY'S BANK
4425,Kentucky Neighborhood Bank
4426,Security National Bank of Sioux CityIowa
4427,Colony Bank
4428,Hyperion Bank
4429,Exchange State Bank
4430,First National Bank and Trust Company of Weatherford
4431,HOME VALLEY BANK
4432,Mayville State Bank
4433,FULTON FEDERAL SAVINGS BANK
4434,Strasburg State Bank
4435,TASCOSA NATIONAL BANK OF AMARILLO
4436,Blackhawk Bank
4437,CENTENNIAL SAVINGS BANK
4438,Texas Gulf Bank
4439,Tucumcari Federal savings and Loan Association
4440,Stockman Bank of Montana
4441,Citizens Bank of Washington County
4442,West Central Georgia Bank
4443,ClearPoint Federal Bank & Trust
4444,Peoples State Bank of Wells
4445,Dallas Capital Bank
4446,Gilmer National BankGilmerTexas
4447,SECURITY BANK OF NORTH METRO
4448,TROUP BANK & TRUST COMPANY
4449,First Financial Bank in Winnebago
4450,Plaza Park State Bank
4451,SUNBELT NATIONAL BANK
4452,UNITED BANK OF WACOTIONAL ASSOC
4453,Wallkill Valley Federal savings and Loan Association
4454,Covenant Bank
4455,Coulee Bank
4456,People's Bank and Trust Company of Pickett County
4457,Integrity Bank & Trust
4458,First National Bank of Oneida
4459,Warrington Bank
4460,CENTRAL ILLINOIS
4461,First Western Bank & Trust
4462,Pulaski savings Bank
4463,FIRST CAROLINA
4464,Dutton State Bank
4465,East Cambridge savings Bank
4466,Doolin Security savings Bank
4467,North Shore Trust and savings
4468,FIRST CITY BANK OF ATOKA
4469,First Minnesota Bank
4470,COMFED SAVINGS BANK
4471,Community Trust Bank
4472,Trinity Bank
4473,FirstCapital Bank of Texas
4474,Adrian Bank
4475,Flanagan State Bank
4476,KIRBY STATE BANK
4477,Killbuck savings Bank Company
4478,FIRST BANK OF ROWLETT
4479,Tri-County Bank
4480,THE FIRST NATIONAL BANK OF RUSTON
4481,Jamestown State Bank
4482,BayCoast Bank
4483,State Bank of Hamburg
4484,First Tennessee Bank
4485,De Witt Bank and Trust Company
4486,Steuben Trust Company
4487,State Bank of Waterloo
4488,SCB BANK
4489,Soy Capital Bank and Trust Company
4490,MILLENNIUM BANKTIONAL ASSOCIATION
4491,BANK OF HIAWASSEE
4492,BC NATIONAL BANKS
4493,MVB BankInc
4494,Mid-America Bank
4495,FULSHEAR STATE BANK
4496,Lusitania savings Bank
4497,Gruver State Bank
4498,Intercredit Bank
4499,Bank of Sunset and Trust Company
4500,Capaha BankSB
4501,First National Bank in Carlyle
4502,Morrill and Janes Bank and Trust Company
4503,Home Loan State Bank
4504,Peoples BankBiloxiMississippi
4505,Security Bank
4506,Focus Bank
4507,MAGNET BANK FSB
4508,Citizens Business Bank
4509,First National Bank of Spearville
4510,Walton State Bank
4511,Marquette Farmers State Bank of Marquette
4512,Integrity Bank
4513,Lee County Bank
4514,BANK OF NORTONVILLE
4515,OAKTREE FEDERAL SAVINGS
4516,Your Community Bank
4517,BANK OF LINCOLNWOOD
4518,Castle Rock Bank
4519,DECATAUR COUNTY NATIONAL BANK OF OBERLIN
4520,Blue Ridge Bank
4521,Pacific City Bank
4522,First Bank of Okarche
4523,SECURITY NATIONAL BK OF LUBBOCK
4524,Mauch Chunk Trust Company
4525,Cleveland State Bank
4526,First Community Bank of East Tennessee
4527,Clearfield Bank & Trust Company
4528,Garfield County Bank
4529,KCB Bank
4530,Uwharrie Bank
4531,Northwest Bank & Trust Company
4532,Merchants and Manufacturers Bank
4533,First National Bank of Sterling City
4534,Central Bank of Moberly
4535,FIRST CALIFORNIA SAVINGS BANK
4536,Greenville National Bank
4537,Kentucky Federal savings and Loan Association
4538,FIRST NATIONAL BANK OF CROSBY
4539,UNIFIRST BANK FOR SAVINGS
4540,Norway savings Bank
4541,Civis Bank
4542,A savings Bank
4543,Oriental Bank
4544,CARTERSVILLE FSB OF GEORGIA
4545,AMERICAN INTERSTATE BANK
4546,City State Bank
4547,BLUE VALLEY
4548,Bank of Luxemburg
4549,Forreston State Bank
4550,GEORGIA TRUST BANK
4551,First Covenant Bank
4552,Independence National Bank
4553,SOUTHWEST COMMUNITY BANK
4554,Level One Bank
4555,Columbia Bank
4556,Crest savings Bank
4557,Solon State Bank
4558,Beneficial Bank
4559,AMERICAN BANK & TRUST COMPANY
4560,State Bank of India
4561,Northwest Community Bank
4562,Hilltop National Bank
4563,Idaho Independent Bank
4564,RSNB Bank
4565,Citizens Bank & Trust Company of VivianLouisiana
4566,Grayson National Bank
4567,Great Lakes Bankers Bank
4568,CBI Bank & Trust
4569,BELL FEDERAL SAVINGS
4570,Farmers and Merchants Bank of Long Beach
4571,CITY & COUNTY BK OF KNOX COUNTY
4572,SOUTHWESTUSA BANK
4573,First Commercial Bank
4574,American Express Bank.
4575,Farmers savings Bank
4576,NBRS FINANCIAL BANK
4577,UNIVERSITY NATIONAL BANK
4578,Chester National Bank
4579,THE BLACKSTONE BANK AND TRUST CO
4580,Holladay Bank & Trust
4581,Stock Growers Bank
4582,CENTENNIAL BANK
4583,Wakefield Co-operative Bank
4584,ENTERPRISE NATIONAL BANK
4585,THE MORAN NATIONAL BANK
4586,OneUnited Bank
4587,First National Bank of Berlin
4588,Wood & Huston Bank
4589,METROPOLITAN BANK
4590,CENTENNIAL STATE BANK OF COLORADO
4591,OLYMPIC NATIONAL BANK
4592,SunSouth Bank
4593,Claremont savings Bank
4594,State Bank in Eden Valley
4595,Angelina savings Bank
4596,YANKEE BANK FOR FINANCE & VING
4597,Bank of China
4598,Commercial Banking Company
4599,OLD STONE SB
4600,State Farm BankF.S.B.
4601,FIRST FEDERAL OF ARKANSAS
4602,Litchfield National Bank
4603,Frontier savings Bank
4604,CBW Bank
4605,BANK OF MEEKER
4606,Pavillion Bank
4607,FARMERS STATE BANK OF MADISONVILLLE
4608,Muncy Bank and Trust Company
4609,Citizens Bank of Kansas
4610,DOLLAR DRY DOCK BANK
4611,PACIFIC THRIFT AND LOAN CO
4612,Audubon savings Bank
4613,Bank of Castile
4614,Farmers State Bank of Newcastle
4615,ALABAMA TRUST BANKTIONAL ASSOCIATION
4616,EMERALD EMPIRE BANKING CO.
4617,Farmers Bank of Green City
4618,Wells River savings Bank
4619,Bank of Waynesboro
4620,Pioneer Trust Bank
4621,THE CENTRAL NATIONAL BANK OF N ANGELO
4622,BOSSIER BANK & TRUST COMPANY
4623,Pioneer National Bank of Duluth
4624,PREFFERED SAVINGS AND LOAN
4625,First Bethany Bank & Trust
4626,WASHINGTON FIRST INTERNATIONAL BANK
4627,THE BANK OF RED OAK
4628,American Plus Bank
4629,ChoiceOne Bank
4630,COBB FSA
4631,FIRST FEDERAL /CENTRAL INDIANA
4632,Bank of Estes Park
4633,Denver savings Bank
4634,WILLIAMSBURG FIRST NATIONAL BANK
4635,COLORADO SAVINGS BANK
4636,Henry State Bank
4637,IRVING FB FOR SAVINGS
4638,FIRST REPUBLICBANK-MINERAL WELLS
4639,Texas Advantage Community Bank
4640,Homestead savings Bank
4641,FIRST OF CRESTON
4642,DeMotte State Bank
4643,MBANK ABILENETIONAL ASSOCIATION
4644,State Bank of Wapello
4645,COMMODORE SAVINGS ASSOCIATION
4646,American Heritage Bank
4647,FIRST FEDERATED SAVINGS BANK
4648,Select Bank
4649,Union savings Bank
4650,Columbia National Bank
4651,New Windsor State Bank
4652,First State Financial
4653,Eureka Homestead
4654,Golden Bank
4655,Horizon Bank
4656,Manasquan Bank
4657,StonehamBank A Co-operative Bank
4658,Seattle Bank
4659,Bank of Kremlin
4660,USA BANK
4661,Citizens Bank of Cape Vincent
4662,Merchants and Farmers Bank
4663,GUARDIAN FSA
4664,City National Bank of West Virginia
4665,FOUNDERS FEDERAL S & L
4666,THE FARMERS NATIONAL BANK OF CORDELL
4667,Walcott Trust and savings Bank
4668,Union Bank & Trust
4669,Citizens Bank & Trust
4670,THE COMMERCIAL BK OF CALIFORNIA
4671,First Kansas Bank
4672,FIRST FEDERAL OF SHAWNEE
4673,American Bank of Huntsville
4674,Pacific Commerce Bank
4675,BRANNEN BANK
4676,FORT LEE
4677,TEXAS COMMERCIAL
4678,Kentland Federal savings and Loan Association
4679,Potter State Bank of Potter
4680,American savings Bank
4681,FIRST NATIONAL BANK AT DOUGLAS
4682,TRAVIS BANK AND TRUST
4683,First A National Banking Association
4684,York State Bank
4685,Liberty savings BankF.S.B.
4686,PERPETUAL SB
4687,National Bank
4688,Capitol Bank
4689,Merchants & Marine Bank
4690,Dolores State Bank
4691,MIDAMERICA SB
4692,West Central Bank
4693,Standard Bank and Trust Company
4694,Brookline Bank
4695,Cass Commercial Bank
4696,Palmetto Heritage Bank & Trust
4697,Andover State Bank
4698,North Side Federal savings and Loan Association of Chicago
4699,First Farmers Bank and Trust Company
4700,Texas Community Bank
4701,PADRE FEDERAL S & L
4702,FirstBank of Nebraska
4703,Central Bank Illinois
4704,AMG National Trust Bank
4705,Anthem Bank & Trust
4706,First Choice Bank
4707,THE NATIONAL BANK
4708,THE MERCHANTS BANK
4709,PARK WEST BANK
4710,First National Bank of Liberal
4711,Cornerstone Community Bank
4712,COMMUNITY FIRST BANK - CHICAGO
4713,NORTH JERSEY FEDERAL V.
4714,City Bank and Trust Company
4715,THE MURDOCK STATE BANK
4716,Hometown Bank of Pennsylvania
4717,New Mexico Bank & Trust
4718,Asian Pacific National Bank
4719,Bank of Richmondville
4720,THE HOME NATIONAL BANK OF MILFORD
4721,Baker-Boyer National Bank
4722,Franklin Bank & Trust Company
4723,FRONTIER SAVINGS ASSOCIATION
4724,Ennis State Bank
4725,Winnsboro State Bank & Trust Company
4726,Du Quoin State Bank
4727,First State BankKiowaKansas
4728,Atkins savings Bank & Trust
4729,Sidney State Bank
4730,Juniata Valley Bank
4731,SOUTHERN CALIFORNIA
4732,Chase Bank
4733,Harford Bank
4734,Esquire Bank
4735,FIRSTBANK FINANCIAL SERVICES
4736,Aroostook County Federal savings and Loan Association
4737,FIRST AMERICAN FEDERAL SAVINGS
4738,TOPEKA SAVINGS
4739,Tradition Capital Bank
4740,South Ottumwa savings Bank
4741,Bedford Loan & Deposit Bank
4742,FIRST GARLAND FEDERAL S & L
4743,CENTRAL TEXAS
4744,DURHAM TRUST COMPANY
4745,Astra Bank
4746,Willamette Community Bank
4747,Edgartown National Bank
4748,WESTERN COMMUNITY S&L
4749,Citizens Bank and Trust Company of Grainger County
4750,Citizens Community Federal
4751,Beal Bank
4752,BANK OF LOS GATOS
4753,Union Banking Company
4754,Franklin State Bank
4755,Rayne State Bank & Trust Company
4756,Fidelity Bank of Texas
4757,Meramec Valley Bank
4758,German-American State Bank
4759,Sherburne State Bank
4760,First Bank of the Palm Beaches
4761,First Collinsville Bank
4762,Timberline Bank
4763,First National Bank of Coffee County
4764,GOLDEN TRIANGLE
4765,Peoples Trust Company of St. Albans
4766,FIRST PROGRESSIVE BANK
4767,Valley Bank
4768,First American Bank
4769,United Bank of Philadelphia
4770,Farmers State Bank of Hamel
4771,THE STERLINGTON BANK
4772,Sunwest Bank
4773,FIRST NATIONAL BANK IN KAUFMAN
4774,COMMUNITY BANKS OF COLORADO
4775,Farmers and Traders savings Bank
4776,First Bank & Trust Company
4777,THE BANK OF CODY
4778,THE FIRST NATIONAL BANK IN LINCOLN COUNTY
4779,THE BANK OF HORTON
4780,United Roosevelt savings Bank
4781,Axiom Bank
4782,FIRST NATIONAL BANK OF KINGSWOOD
4783,CREST FEDERAL S & L
4784,First NBC Bank
4785,First Federal savings and Loan Association of Lorain
4786,State Bank of Hildreth
4787,MIDWEST FEDERAL
4788,Summit National Bank
4789,FIRST SAVINGS OF EAST TEXAS
4790,Reliance Bank
4791,BANK OF AMERICA CALIFORNIA N.A.
4792,Gardner Bank
4793,First United Bank
4794,Elgin State Bank
4795,Rock Branch Community Bank
4796,1st Constitution Bank
4797,RIVERSIDE BANK OF THE GULF COAST
4798,DNB NATIONAL BANK
4799,Union State Bank of Hazen
4800,COMMONWEALTH BUSINESS BANK
4801,First State Bank of Burnet
4802,Eastern Michigan Bank
4803,Providence Bank
4804,INDUSTRIAL BANK
4805,SECURITY BANK OF GWINNETT COUNTY
4806,FIRST FSB OF SOUTH DAKOTA
4807,Pelham Banking Company
4808,HANSEN FSA
4809,SEGUIN SAVINGS ASSOCIATION
4810,Glen Burnie Mutual savings Bank
4811,Carmine State Bank
4812,First National Bank of Jackson
4813,Dubuque Bank and Trust Company
4814,Round Top State Bank
4815,Table Grove State Bank
4816,Mercer County State Bank
4817,Johnson State Bank
4818,Security State Bank of Hibbing
4819,Catskill Hudson Bank
4820,Raymond James Bank
4821,THE N BA NATIONAL BANK
4822,Stock Exchange Bank
4823,North Easton savings Bank
4824,Midwest Bank
4825,Progressive Bank
4826,THE BLUEVILLE BANK OF GRAFTON
4827,Bank Star
4828,BANCTEXAS WESTHEIMER
4829,Granite Mountain Bank Inc dba Granite Mountain Bank
4830,Community National Bank & Trust
4831,OSB Community Bank
4832,Lakeside Bank
4833,BRENTWOOD THRIFT AND LOAN ASSOCIATION
4834,MARINE VIEW FSB
4835,Alpine Bank
4836,Bank of Cairo and Moberly
4837,Bank of Grain Valley
4838,First Trust and savings Bank
4839,Advantage Community Bank
4840,HOME UNITY FEDERAL
4841,Pegasus Bank
4842,Bank of Walnut Grove
4843,Foothills Community Bank
4844,DRIPPING SPRINGS NATIONAL BANK
4845,State Bank and Trust Company
4846,Peoples State Bank of Plainview
4847,Hillsboro State Bank
4848,State Bank of Florence
4849,ARIZONA COMMERCE BANK
4850,HomePride Bank
4851,COMMUNITY BK & TR CO.
4852,First Northern Bank of Dixon
4853,Essex savings Bank
4854,Bank of Bennington
4855,Metamora State Bank
